"","Study","Group","Trial","Condition","Resp_RR","Resp_DET","Resp_LMAX","Resp_L","Resp_ENTR","Resp_LAM","Resp_TT","HR_RR","HR_DET","HR_LMAX","HR_L","HR_ENTR","HR_LAM","HR_TT","Type"
"1","1","1","1","Synchronous",4.82468537961549,86.6366467030184,22,4.46749380605758,1.94056538900389,92.4931468073061,5.07226454788701,21.330964301877,99.1010822027718,94,10.5500565311098,3.06276192242173,99.6952441324331,15.135781318889,"Real"
"2","1","1","2","TurnTaking",18.8015441023302,97.8741860270876,20,5.98419984002953,2.30245729431279,98.1859385330324,6.08009920486553,20.6370731131236,98.0179601209136,72,8.84323162240735,2.87572276017755,99.5666572494424,15.1582751607761,"Real"
"3","1","2","1","TurnTaking",4.21823717234722,79.0589187952189,20,3.49139673490542,1.64392049731318,87.3665804096913,8.24195959036811,21.1308933316216,98.7212738243728,87,9.11215548829059,2.86722413790923,99.5019952408787,14.2597539658982,"Real"
"4","1","2","2","Synchronous",6.85704013307218,91.3016981179703,14,4.33485712329002,1.94536359833562,97.4742794087419,38.6810246136234,21.896182048323,98.320892003936,76,9.39508777137042,2.96520277233502,99.7959910409116,15.1288554034509,"Real"
"5","1","3","2","TurnTaking",3.2106902567709,74.7644529069958,29,3.15770499986135,1.45539964240363,85.2145366205968,3.83607720273106,22.8766244969327,98.4109948640598,110,11.2400455533699,3.06573672652856,99.3314938461176,23.6670338214332,"Real"
"6","1","3","3","Synchronous",5.28477679371076,89.4442137000631,60,4.82317646408229,2.15455121913893,93.9621886873721,6.07760936619018,24.7986752208475,98.2785637751901,89,10.4817089910776,3.01880010023031,99.2351674941359,20.1145701987043,"Real"
"7","1","4","1","Synchronous",3.67822933510217,85.0898244651673,31,3.79974738775979,1.79590868614014,89.5356212287438,4.12897233201581,22.3739270875272,95.9535153498778,70,9.16006169909824,2.82728536632022,99.6256093687423,17.7969409152584,"Real"
"8","1","4","3","TurnTaking",3.37454990312767,85.3385648162339,27,3.22882437081996,1.49132172528357,91.7828934596246,3.60331341008464,21.7776038619224,96.8603976943279,78,9.18896618670118,2.82513979831027,99.2438970695391,16.6564581598668,"Real"
"9","2","10","1","Conversation",3.4366558901183,81.3724334766368,28,3.18550910695659,1.49578556809744,91.1199700753752,3.93500918324445,21.4471236734798,99.3031291249321,120,11.9186890847668,3.2432948936777,99.7927019437327,17.7763514292301,"Real"
"10","2","10","2","TurnTaking",3.44623556599067,86.4650666067113,42,3.36420931249751,1.60204954265227,90.8901845161752,3.96949341664807,21.7300649233165,98.7221151198017,86,9.50369254651226,2.96775691350399,99.5983858800426,13.5205626415544,"Real"
"11","2","10","3","Synchronous",3.92356404796952,84.7679830525971,40,3.62005251758572,1.72394005003305,88.9967550391146,4.17885819055447,21.6282574194669,98.9850227698171,90,9.89251991856234,2.98861447906077,99.762837797736,14.2376123161449,"Real"
"12","2","5","1","Synchronous",5.32540169042538,88.7904951176041,52,4.32821818885199,1.99678272526592,95.6222120080817,6.1003312026665,36.3792262733787,97.5078080669849,142,12.9499335064277,3.29784152529422,98.5369947405814,18.8076377006808,"Real"
"13","2","5","2","TurnTaking",3.44671102784463,81.742009319055,33,3.30214030670162,1.52560921402046,90.8393280470858,3.80797155768778,29.9647810913161,98.2110211241107,100,11.0305329614242,3.12602792234584,99.4707683757765,15.6299961795259,"Real"
"14","2","5","3","Conversation",3.66047515544521,84.8090365474077,48,3.55358906650003,1.66143559023616,91.2703796177363,4.12742026715398,21.2042358443943,95.0481109833096,74,8.3803447778419,2.83496878997243,96.8237424962082,10.5048105939575,"Real"
"15","2","6","1","TurnTaking",3.96985994478655,83.9395659965578,36,3.57868260302211,1.68631570817034,90.8617079792047,4.60841882649388,22.726161753025,93.6454578900527,87,7.62540089003804,2.76295239537701,96.4245968683737,10.8708178438662,"Real"
"16","2","6","2","Conversation",4.91395108976737,83.852240474757,35,3.5106976744186,1.67080915438293,89.0201685731487,4.15038762280291,16.4492581790768,93.6137184991147,101,7.86765931046707,2.70787603455626,95.7070107891554,12.813367406006,"Real"
"17","2","6","3","Synchronous",3.58658486140023,84.3968949924142,42,4.35015437566432,1.99168238906179,90.1169042229871,5.35576305806828,23.114865543494,94.5891487295557,70,9.93900611910169,2.88105045712805,97.6343425944409,20.7801399182213,"Real"
"18","2","7","1","Conversation",4.39728254179794,85.4862479375911,35,3.73107510530823,1.77897761253685,94.4999759719352,5.30564798992715,22.2149559022072,97.3398623197007,120,10.174178120205,3.08410882040473,99.0002717374329,15.6475779080531,"Real"
"19","2","7","2","Synchronous",4.03105364636098,81.2132226061657,31,3.31678858162355,1.57124972608742,92.9151504296429,5.50661488673139,23.5115487941388,98.8781121946829,116,11.3947030565829,3.14224616682753,99.5547420159747,19.4625636439688,"Real"
"20","2","7","3","TurnTaking",3.23454938278888,84.3450566202091,55,3.47692894654159,1.60981855798871,96.8036803135888,7.61820908311911,18.1762041742638,99.0813325164007,105,10.7682159044942,3.09103601232025,99.6850610122712,17.77244265977,"Real"
"21","2","8","1","TurnTaking",4.07701495891041,82.8516635639964,48,3.46876073708385,1.61726079037377,93.7400926913757,4.55185721177038,23.9591097767295,97.7849615731305,140,14.0631937358129,3.415850191208,98.2308073805654,22.3621934335443,"Real"
"22","2","8","2","Synchronous",3.83701238085058,71.652011088062,21,3.23982651642491,1.53329646833294,77.6774732436253,3.73404372669711,28.0857049532152,97.4198389831294,151,14.3404854986817,3.39868607158013,97.8106152549125,22.141956321132,"Real"
"23","2","8","3","Conversation",3.8897710369418,73.5408895005614,35,2.99522439797913,1.3517893775737,87.8657962406287,3.84944167873222,25.3464083148751,97.5769417658452,181,13.7186444591981,3.39515331258434,98.0451966574731,20.4031474756106,"Real"
"24","2","9","1","Synchronous",3.59565385602205,76.6820448022881,25,3.12635278143844,1.45946803639912,94.624019276542,5.02938879633486,22.2193272586513,98.2972128971817,100,9.31602702122779,2.96069067367148,99.6112108673589,13.7358165572182,"Real"
"25","2","9","2","Conversation",3.39277252196766,72.64266991929,28,2.92082142037273,1.30768742663211,88.1955726260608,3.5989748803321,21.1583539483843,98.3837499395361,91,9.33100321913441,2.92307260831216,99.4994002805523,13.2262884294729,"Real"
"26","2","9","3","TurnTaking",3.20917380754607,72.5146648083012,23,2.96546462311783,1.33408620872072,89.5697408348378,3.91704261854483,21.8244827531774,98.6623883866476,78,9.32291619725715,2.91279444663356,99.5470290222535,13.6472889334438,"Real"
"27","1","Group3&4",NA,"Synchronous",3.67804017766927,82.4944713969794,24,3.78551762114537,1.79756766421227,90.9390910805205,4.21413250714967,20.691749878955,98.4114516446956,68,9.45455849652105,2.84421243260069,99.5759092565271,17.1161477450653,"Surrogate"
"28","1","Group3&4",NA,"TurnTaking",3.53164202993646,81.4967049060288,31,3.1961174713788,1.49339207229004,92.9196973395167,3.72934952978056,19.7782392775304,98.2854216456128,81,9.82434945823735,2.88333915734584,99.216968248549,16.3390588103002,"Surrogate"
"29","1","Group3&4",NA,"Synchronous",4.97821379266643,91.4386315996124,45,4.89417666598875,2.16751491404447,93.7209876699576,5.56884289746002,26.1360999455877,95.6821919233357,80,9.58906673933391,2.88234472963125,99.3351216323095,21.5685242703494,"Surrogate"
"30","1","Group3&4",NA,"TurnTaking",4.05274240580593,83.2598819105311,47,3.86745178627885,1.75120909185182,87.7843761166601,4.26381255423778,25.1974363242321,97.1164720195951,69,10.4894279056978,3.01790190531376,99.2587510786431,22.5255731922399,"Surrogate"
"31","1","Group3&4",NA,"Synchronous",6.11665780253919,92.6450123184447,43,5.3834496391027,2.29415412885758,97.9254502159593,9.33672416334955,22.1731485066282,95.4769429719681,69,8.79744738768121,2.680670014368,96.5683405517188,14.5298360380761,"Surrogate"
"32","1","Group3&4",NA,"TurnTaking",3.87530691753594,86.6921133176739,36,3.56943986518665,1.69402515847955,96.0095024556908,5.81708894878706,20.55039416363,97.2264116844924,70,10.2131023056744,2.89929002664815,98.1439860679843,17.2367198545748,"Surrogate"
"33","1","Group3&4",NA,"Synchronous",3.42371800914324,82.2107017560014,36,3.71242047486382,1.76668493814404,92.0036096096649,5.54775124930594,23.2609308920619,98.3122060208523,98,10.4385066711799,3.10046812659854,99.2392573493957,21.105429685293,"Surrogate"
"34","1","Group3&4",NA,"TurnTaking",2.89358456580198,74.4590085795996,20,2.94398115429918,1.31774749406769,83.6582459485224,3.72940239043825,26.0691238996286,98.0135366507539,87,10.6220332084158,3.08196385531071,99.1950795595538,21.918867870532,"Surrogate"
"35","1","Group4&3",NA,"Synchronous",4.97821379266643,91.4386315996124,45,4.89417666598875,2.16751491404447,93.7209876699576,5.56884289746002,26.1360999455877,95.6821919233357,80,9.58906673933391,2.88234472963125,99.3351216323095,21.5685242703494,"Surrogate"
"36","1","Group4&3",NA,"TurnTaking",4.05274240580593,83.2598819105311,47,3.86745178627885,1.75120909185182,87.7843761166601,4.26381255423778,25.1974363242321,97.1164720195951,69,10.4894279056978,3.01790190531376,99.2587510786431,22.5255731922399,"Surrogate"
"37","1","Group4&3",NA,"Synchronous",3.67804017766927,82.4944713969794,24,3.78551762114537,1.79756766421227,90.9390910805205,4.21413250714967,20.691749878955,98.4114516446956,68,9.45455849652105,2.84421243260069,99.5759092565271,17.1161477450653,"Surrogate"
"38","1","Group4&3",NA,"TurnTaking",3.53164202993646,81.4967049060288,31,3.1961174713788,1.49339207229004,92.9196973395167,3.72934952978056,19.7782392775304,98.2854216456128,81,9.82434945823735,2.88333915734584,99.216968248549,16.3390588103002,"Surrogate"
"39","1","Group4&3",NA,"Synchronous",6.11665780253919,92.6450123184447,43,5.3834496391027,2.29415412885758,95.0092259481079,5.91575738125802,22.1731485066282,95.4769429719681,69,8.79744738768121,2.680670014368,99.4747858174055,17.5365548076451,"Surrogate"
"40","1","Group4&3",NA,"TurnTaking",3.87530691753594,86.6921133176739,36,3.56943986518665,1.69402515847955,91.965620328849,4.08367903283157,20.55039416363,97.2264116844924,70,10.2131023056744,2.89929002664815,99.5243728128543,19.8882103811681,"Surrogate"
"41","1","Group4&3",NA,"Synchronous",3.42371800914324,82.2107017560014,36,3.71242047486382,1.76668493814404,90.8332489249441,4.19547465124192,23.2609308920619,98.3122060208523,98,10.4385066711799,3.10046812659854,99.5467690022941,17.1073597224125,"Surrogate"
"42","1","Group4&3",NA,"TurnTaking",2.89358456580198,74.4590085795996,20,2.94398115429918,1.31774749406769,92.6906577693041,3.66137914803483,26.0691238996286,98.0135366507539,87,10.6220332084158,3.08196385531071,99.2479206761591,17.3289086879834,"Surrogate"
"43","2","Group10&5",NA,"Synchronous",5.30886618372656,90.6386620405076,55,4.50554016620499,2.06391292130016,93.6356037336553,6.01724468697376,23.3187927909394,96.6556124384616,116,9.1051561996328,2.90122834081232,97.4175061482635,13.1336161506755,"Surrogate"
"44","2","Group10&5",NA,"TurnTaking",3.24220960154712,82.3452733346006,29,2.99009940044178,1.34415751569977,87.8380360101024,3.30505599607619,21.9297595875382,98.1581339131962,82,9.62977736045257,3.0153064170823,99.0804512235733,14.5368474804447,"Surrogate"
"45","2","Group10&5",NA,"Synchronous",4.0072981633613,83.6018315887538,38,3.75616497857806,1.78247010899058,91.9551594730227,4.37652939577102,22.7498746270687,98.3020774160589,85,9.78963794307931,2.89996428112083,99.7659904611947,14.3333077723613,"Surrogate"
"46","2","Group10&5",NA,"TurnTaking",3.38118534048968,84.9297161041004,36,3.46922667801298,1.6485830553277,92.4622539803236,4.07861606322367,23.3462525419351,97.9168787359802,68,9.44368881945739,2.83668002180315,99.7410587243148,12.6415414171093,"Surrogate"
"47","2","Group10&5",NA,"Synchronous",4.41341302543598,88.2756639427988,43,3.92729080129229,1.85808283064995,91.7094931052094,4.75753435999338,23.3905905858676,98.3706127388998,160,12.7019314558217,2.88112051069378,98.9403902787038,24.6737252871225,"Surrogate"
"48","2","Group10&5",NA,"TurnTaking",3.71747774882548,89.7846559041989,42,3.67665657976412,1.75858643575316,93.9484803698651,4.83634900507218,20.7793469366939,97.5463482395683,100,12.7364841297524,3.06869088238259,98.2748804562697,28.0191122218255,"Surrogate"
"49","2","Group10&5",NA,"Synchronous",4.15736801222958,83.7947510208231,40,3.81623519425904,1.80895986865526,91.1137561207028,4.30519974381555,22.5910486762683,96.4435254071744,98,7.6276341199762,2.70018345176856,99.7926791156459,13.9289741061476,"Surrogate"
"50","2","Group10&5",NA,"TurnTaking",3.34335970855245,79.6606955688169,36,3.13327118292936,1.43089359931282,92.1678719470765,3.97124636891794,24.7402468879672,97.9898697681854,78,8.25803611524735,2.80189556795344,99.6618348003753,13.629854438755,"Surrogate"
"51","2","Group10&6",NA,"Synchronous",4.08633048930836,85.4307261366085,39,4.18992264446041,1.96356926384575,88.6149536737772,5.47808828622426,24.2424673462276,96.9858249912345,126,11.8141849782527,3.08597989519734,97.5586212818329,21.2943133365611,"Surrogate"
"52","2","Group10&6",NA,"TurnTaking",3.87550718132301,85.6391824716691,40,3.51078533641308,1.65628722315581,89.5736965984787,4.34671017816193,21.8729146071131,95.1133687040518,86,8.042333612741,2.84738274994461,95.8774872514731,10.3909717566569,"Surrogate"
"53","2","Group10&6",NA,"Synchronous",3.60202856680477,85.3535600445861,40,3.99617752752409,1.86845743212883,91.886989850793,4.42867577756833,20.8553426215406,96.4921327922453,60,8.26402097179778,2.77845068803999,99.7450653722254,14.3725685247552,"Surrogate"
"54","2","Group10&6",NA,"TurnTaking",3.59780223921402,84.926189870196,42,3.46453815742183,1.63884671665394,92.503964602463,4.14612903933484,20.0036913676639,95.493130692446,52,7.91900501948827,2.75080000856648,99.5773400868733,13.1055935356487,"Surrogate"
"55","2","Group10&6",NA,"Synchronous",3.68287469167619,90.0420294636582,58,4.17832656593224,1.94287261597901,93.6209889116807,5.15122336227309,21.3943725030578,96.6221886368999,89,9.95716111997727,2.76718536857452,97.293615806795,14.8451603325416,"Surrogate"
"56","2","Group10&6",NA,"TurnTaking",3.85703460781177,89.7004506252597,35,3.58534983028578,1.71690841113894,94.0610604075259,4.57346771150132,21.7250343940754,96.477497295204,111,10.4117069219567,2.87017497326927,97.1373477429426,15.9449650707105,"Surrogate"
"57","2","Group10&6",NA,"Synchronous",3.89239488198773,80.9221985459448,40,3.89843511616756,1.82788042801936,91.2566674357687,4.42445711778899,22.9452152814989,96.6887822756599,109,9.33149711433929,2.86105405882666,99.7725942849194,13.9592773582112,"Surrogate"
"58","2","Group10&6",NA,"TurnTaking",3.54898815554083,80.5235789139409,41,3.2997966653111,1.53905923346866,92.1631867259447,4.0683824334684,18.5757149292751,93.0518941442009,42,6.28999861126892,2.53701921316384,99.4735972164247,12.861820816228,"Surrogate"
"59","2","Group10&7",NA,"Synchronous",5.76946545232535,91.778225437231,48,4.396996461264,2.04045439602613,94.7086652626438,5.96799569172773,21.8988478526839,98.9019545715587,148,11.7687928287979,3.2183204140566,99.5391409390657,19.463871377457,"Surrogate"
"60","2","Group10&7",NA,"TurnTaking",4.58486104803415,94.1822860654478,44,4.48968269952579,2.0771285331201,97.0433246274389,7.44130293927078,19.7994865737777,98.9218513037924,126,11.3021391177266,3.21334094322811,99.652181836182,18.2866720257235,"Surrogate"
"61","2","Group10&7",NA,"Synchronous",3.4535788101796,76.9985416942861,30,3.17150417944302,1.48278286361849,90.19365891963,4.24349870453891,22.6543292647916,98.8608528327834,108,9.58137601947296,2.93284167213519,99.7640846661159,14.1122135089468,"Surrogate"
"62","2","Group10&7",NA,"TurnTaking",3.11300724515817,79.847605471269,34,3.16231293126624,1.4774693009537,92.2247112197219,4.03197724743415,21.3773033969429,98.963370251688,116,9.43453909706965,2.9293318868479,99.6782593383908,13.7018025253201,"Surrogate"
"63","2","Group10&7",NA,"Synchronous",4.22423203665494,84.6411345625539,32,3.41446925871115,1.62722200586792,88.3692330780679,3.74922178988327,24.5122251401219,99.0868180946457,150,12.3921532184549,2.9893268072289,99.6906051387005,22.2158807759029,"Surrogate"
"64","2","Group10&7",NA,"TurnTaking",3.55317926373499,85.8896587270907,34,3.39843121874694,1.61819436837589,90.1369849435507,4.09826941277209,20.6564112100314,99.2083479943332,109,12.2131086529515,3.0342934582794,99.8962882967011,22.134343077238,"Surrogate"
"65","2","Group10&7",NA,"Synchronous",4.19973694632687,82.2478929934169,30,3.53709246970571,1.6828687540724,90.2406809509833,4.29356608478803,20.9829099044356,98.6469337967284,100,9.43613588916302,2.92133783507882,99.7798487627963,14.0981883169219,"Surrogate"
"66","2","Group10&7",NA,"TurnTaking",3.37903695729771,87.2616410871095,32,3.67076619533048,1.74503108497432,91.0675665111916,4.04371268570371,19.3398870143132,98.5562011505903,106,8.7305455354447,2.83119929435131,99.6240041761368,13.2453343191385,"Surrogate"
"67","2","Group10&8",NA,"Synchronous",3.91600948740105,73.5459442930506,29,3.43809123397099,1.64184000731485,76.9131838581155,3.88475515580994,21.7023970124901,96.4125969147151,101,10.7773091974768,2.99766798929639,97.038206378387,17.9097024503223,"Surrogate"
"68","2","Group10&8",NA,"TurnTaking",3.48506495073071,88.3879215385082,36,3.47867157203938,1.65593136930332,93.0411407435853,4.2433055261096,19.7264224732129,96.9377122008743,109,11.1759785881566,3.13968488534843,97.6598437023221,19.4251906527671,"Surrogate"
"69","2","Group10&8",NA,"Synchronous",4.00192720538138,83.486537268379,35,3.57103331451158,1.69846929557817,90.2942483619866,4.31990905454622,23.4301929936523,99.2067840178159,108,10.4003384015958,2.97685113036991,99.7794483469361,13.9155911202891,"Surrogate"
"70","2","Group10&8",NA,"TurnTaking",3.39682275257546,78.6795925244304,28,3.10245507880374,1.42561663941453,91.4953731304596,4.01022494887526,23.3499300322769,99.0658781035557,93,10.3471786833856,2.95650911001867,99.686199229316,13.1503934770039,"Surrogate"
"71","2","Group10&8",NA,"Synchronous",5.08321550977699,90.9322386198295,40,3.92407050275822,1.8672505323105,94.5527610337421,4.72608266523523,25.6400871426438,99.3547121304377,130,14.0226300511802,3.14382942876722,99.844936066572,29.7158505154639,"Surrogate"
"72","2","Group10&8",NA,"TurnTaking",4.18834347153014,86.290536194044,63,3.43917152624171,1.62735503557678,90.5315691443515,3.99686299259369,21.3790727555036,99.0809445491581,111,13.5388214424303,3.11993285074755,99.7309448331428,31.3461440375395,"Surrogate"
"73","2","Group10&8",NA,"Synchronous",3.95210936890539,70.6774555759531,35,3.30396384011331,1.56452327621968,90.8999768299856,4.41492815096953,21.5750031961207,96.2410633596944,73,8.65888310185186,2.81342492485046,99.7673981070242,14.0839112422677,"Surrogate"
"74","2","Group10&8",NA,"TurnTaking",3.74376902837961,84.607967186743,33,3.37797892918177,1.59245756207191,92.6885139489268,4.10663971323775,18.9677145837298,96.5085769732709,62,8.33056246299585,2.76585194413636,99.5378850995609,12.3808212945057,"Surrogate"
"75","2","Group10&9",NA,"Synchronous",6.36662793120032,93.2115583018247,61,4.52352380568867,2.07845665658103,95.8887097175701,5.84960769425462,22.8462699753209,98.7809804091289,123,9.59253087557603,2.9687953522882,99.6001646113032,13.567944395027,"Surrogate"
"76","2","Group10&9",NA,"TurnTaking",3.41575317824237,84.0861988967366,35,3.32677912170845,1.56593527352967,88.6178274990978,3.82050142247511,21.645118365751,98.7429055023329,87,9.54851709199687,2.95282267166383,99.6044231518242,13.5947802498305,"Surrogate"
"77","2","Group10&9",NA,"Synchronous",3.61736661401954,73.3977869622576,29,3.30548308596234,1.55913531267528,90.6318305512148,4.29014194856669,21.4518246163224,98.4996623957369,84,9.67637666423056,2.98699109448462,99.7622619081312,14.4537583766812,"Surrogate"
"78","2","Group10&9",NA,"TurnTaking",3.11624742964441,73.9147387574734,26,2.90895140664962,1.29718987644413,92.538511092777,4.05462018421313,22.0377771930028,98.7543626823589,83,9.0626056429593,2.88640341018041,99.6587780238879,13.1549586991532,"Surrogate"
"79","2","Group10&9",NA,"Synchronous",3.87291855567368,79.3326088636891,24,3.19982760834082,1.50618648371183,83.4889124316263,3.35154966597306,22.7187894256888,98.7416898463991,119,12.2495832228242,3.08951197465915,99.3151066700364,21.0289229475863,"Surrogate"
"80","2","Group10&9",NA,"TurnTaking",2.70879423049933,74.4695236114,21,2.81447630279354,1.23350892217614,80.1571926357395,2.98520724385047,21.2690949783002,99.0086622772141,140,11.7052771644281,2.99991493445653,99.7205822263871,20.7103052271418,"Surrogate"
"81","2","Group10&9",NA,"Synchronous",3.71127913502571,82.9486790160948,37,3.54783455777895,1.68516297872797,90.1875189796538,4.20680802089328,21.735667892092,98.4372131924681,73,8.13676544317493,2.74423275376285,99.7659251503171,14.2804839041331,"Surrogate"
"82","2","Group10&9",NA,"TurnTaking",3.48458948887675,79.9852435073959,30,3.19493732210985,1.47502828829749,92.0446333365339,4.04039574968389,21.3967663411105,98.2582625918032,89,7.74785527072812,2.66109958172292,99.6439345235152,13.3593726223343,"Surrogate"
"83","2","Group5&1",NA,"Synchronous",4.0072981633613,83.6018315887538,38,3.75616497857806,1.78247010899058,91.9551594730227,4.37652939577102,22.7498746270687,98.3020774160589,85,9.78963794307931,2.89996428112083,99.7659904611947,14.3333077723613,"Surrogate"
"84","2","Group5&1",NA,"TurnTaking",3.38118534048968,84.9297161041004,36,3.46922667801298,1.6485830553277,92.4622539803236,4.07861606322367,23.3462525419351,97.9168787359802,68,9.44368881945739,2.83668002180315,99.7410587243148,12.6415414171093,"Surrogate"
"85","2","Group5&1",NA,"Synchronous",5.30886618372656,90.6386620405076,55,4.50554016620499,2.06391292130016,93.6356037336553,6.01724468697376,23.3187927909394,96.6556124384616,116,9.1051561996328,2.90122834081232,97.4175061482635,13.1336161506755,"Surrogate"
"86","2","Group5&1",NA,"TurnTaking",3.24220960154712,82.3452733346006,29,2.99009940044178,1.34415751569977,87.8380360101024,3.30505599607619,21.9297595875382,98.1581339131962,82,9.62977736045257,3.0153064170823,99.0804512235733,14.5368474804447,"Surrogate"
"87","2","Group5&1",NA,"Synchronous",4.41341302543598,88.2756639427988,43,3.92729080129229,1.85808283064995,97.4882692798774,6.16307637978004,23.3905905858676,98.3706127388998,160,12.7019314558217,2.88112051069378,99.72300935687,22.6966546264727,"Surrogate"
"88","2","Group5&1",NA,"TurnTaking",3.71747774882548,89.7846559041989,42,3.67665657976412,1.75858643575316,96.9905828406852,5.301134009942,20.7793469366939,97.5463482395683,100,12.7364841297524,3.06869088238259,99.5655687343057,20.3929896554672,"Surrogate"
"89","2","Group5&1",NA,"Synchronous",4.15736801222958,83.7947510208231,40,3.81623519425904,1.80895986865526,93.4552955727622,5.48920236851271,22.5910486762683,96.4435254071744,98,7.6276341199762,2.70018345176856,97.5543814197488,12.8306587624597,"Surrogate"
"90","2","Group5&1",NA,"TurnTaking",3.34335970855245,79.6606955688169,36,3.13327118292936,1.43089359931282,90.5524626169947,3.70625390734473,24.7402468879672,97.9898697681854,78,8.25803611524735,2.80189556795344,99.1919232996734,15.222150489041,"Surrogate"
"91","2","Group5&6",NA,"Synchronous",3.93692980897528,82.2307506508145,64,4.13095746354178,1.92092455396965,89.6938711610889,5.29355085662997,44.3785136728917,98.3478694915791,354,18.363300636422,3.45455644901849,99.0405471062602,31.5764241117605,"Surrogate"
"92","2","Group5&6",NA,"TurnTaking",3.61976153298763,83.133954416093,44,3.62584341183959,1.68929578561711,90.7650020675731,4.46003059858482,14.3821269806191,88.7400931852693,53,6.64107702167222,2.55108296476509,92.3562991722359,8.28332359749897,"Surrogate"
"93","2","Group5&6",NA,"Synchronous",4.50581111238879,91.163125168542,50,4.82350751669803,2.16414903785454,95.6083338869977,6.1033381567786,21.9604631625619,94.0385172874389,63,7.81202672021208,2.7416258656585,97.5446631336904,12.5022070585377,"Surrogate"
"94","2","Group5&6",NA,"TurnTaking",3.47300230739877,82.3426511375563,36,3.29847260023561,1.52508494645004,90.7930697035306,3.80928372370073,20.2363967116992,94.5974071394528,99,8.13146667649118,2.78353106964561,99.0534790345863,14.1302795372839,"Surrogate"
"95","2","Group5&6",NA,"Synchronous",4.3855720924319,89.8551655738166,59,4.66408220263032,2.10044593782679,96.3407925538963,5.90161111794367,23.8163468261957,96.419428026206,70,10.9597393780839,2.83495620078986,97.6323504240822,16.8171074421639,"Surrogate"
"96","2","Group5&6",NA,"TurnTaking",3.95779730145461,88.1188515290254,61,3.77414006669843,1.79393038549917,94.9201560838439,4.855452124633,21.5698685869642,94.4499219918614,62,10.6872838787173,2.77549613617486,96.4011709262863,15.1802697397581,"Surrogate"
"97","2","Group5&6",NA,"Synchronous",3.91444222425282,82.4224320591662,49,4.30761996567371,1.98859116888452,94.037491733734,5.81589783540148,37.7053778612653,96.8400931156953,139,12.443353451996,3.23411820095682,98.5476435840341,18.8026315789474,"Surrogate"
"98","2","Group5&6",NA,"TurnTaking",3.63659640455746,79.687764816402,42,3.24808052896477,1.4939310698724,90.9142854375796,3.80310733891061,17.238808416804,91.136394967513,74,6.25577090441918,2.52564502219232,98.9126398821473,13.5948689578867,"Surrogate"
"99","2","Group5&7",NA,"Synchronous",4.55189569282628,85.9212033053759,42,3.94816276465255,1.85041499278249,93.9552319643465,5.81331833305407,22.4489448985316,97.8555593418626,93,10.7029605902587,3.06610048317605,99.3796638223001,17.2706263092872,"Surrogate"
"100","2","Group5&7",NA,"TurnTaking",3.86784696256477,89.7579253606989,59,4.21876270569857,1.94735419564307,97.0046848750017,7.77776155362488,21.4578092114541,97.7202101859337,78,12.0631399317406,3.23040940209568,99.574696847211,17.8969400209229,"Surrogate"
"101","2","Group5&7",NA,"Synchronous",4.05644683130208,83.5730379026972,30,3.49534288359932,1.6674710540223,93.928883062083,5.70605764919961,27.4386574662334,97.0823449978,144,9.813856438048,2.9990992925718,97.9174147671237,14.2680718174532,"Surrogate"
"102","2","Group5&7",NA,"TurnTaking",2.91616603761889,74.899154589372,21,2.82066267937143,1.22423236838024,89.9716183574879,3.61510651720289,23.5758701818155,98.5496305648877,86,10.0770417183915,3.03381646095866,99.1854915966572,15.3406848520023,"Surrogate"
